Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Fiscal_Year,Sales_Fiscal_Quarter,Sales_Fiscal_Month,Sales_Fiscal_Week,saleDate
2008, 03,8 , 32,2008,2 ,5 ,20,08/09/2008
2008, 03,8 , 32,2008,2 ,5 ,20,08/10/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/11/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/12/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/13/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/14/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/15/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/16/2008
2008, 03,8 , 33,2008,2 ,5 ,21,08/17/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/18/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/19/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/20/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/21/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/22/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/23/2008
2008, 03,8 , 34,2008,2 ,5 ,22,08/24/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/25/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/26/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/27/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/28/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/29/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/30/2008
2008, 03,8 , 35,2008,2 ,5 ,23,08/31/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/01/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/02/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/03/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/04/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/05/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/06/2008
2008, 03,9 , 36,2008,2 ,6 ,24,09/07/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/08/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/09/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/10/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/11/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/12/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/13/2008
2008, 03,9 , 37,2008,2 ,6 ,25,09/14/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/15/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/16/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/17/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/18/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/19/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/20/2008
2008, 03,9 , 38,2008,2 ,6 ,26,09/21/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/22/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/23/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/24/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/25/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/26/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/27/2008
2008, 03,9 , 39,2008,2 ,6 ,27,09/28/2008
2008, 03,9 , 40,2008,2 ,6 ,28,09/29/2008
2008, 03,9 , 40,2008,2 ,6 ,28,09/30/2008
2008, 04,10, 40,2008,3 ,7 ,28,10/01/2008
2008, 04,10, 40,2008,3 ,7 ,28,10/02/2008
2008, 04,10, 40,2008,3 ,7 ,28,10/03/2008
2008, 04,10, 40,2008,3 ,7 ,28,10/04/2008
2008, 04,10, 40,2008,3 ,7 ,28,10/05/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/06/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/07/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/08/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/09/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/10/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/11/2008
2008, 04,10, 41,2008,3 ,7 ,29,10/12/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/13/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/14/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/15/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/16/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/17/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/18/2008
2008, 04,10, 42,2008,3 ,7 ,30,10/19/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/20/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/21/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/22/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/23/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/24/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/25/2008
2008, 04,10, 43,2008,3 ,7 ,31,10/26/2008
2008, 04,10, 44,2008,3 ,7 ,32,10/27/2008
2008, 04,10, 44,2008,3 ,7 ,32,10/28/2008
2008, 04,10, 44,2008,3 ,7 ,32,10/29/2008
2008, 04,10, 44,2008,3 ,7 ,32,10/30/2008
2008, 04,10, 44,2008,3 ,7 ,32,10/31/2008
2008, 04,11, 44,2008,3 ,8 ,32,11/01/2008
2008, 04,11, 44,2008,3 ,8 ,32,11/02/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/03/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/04/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/05/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/06/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/07/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/08/2008
2008, 04,11, 45,2008,3 ,8 ,33,11/09/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/10/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/11/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/12/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/13/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/14/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/15/2008
2008, 04,11, 46,2008,3 ,8 ,34,11/16/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/17/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/18/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/19/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/20/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/21/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/22/2008
2008, 04,11, 47,2008,3 ,8 ,35,11/23/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/24/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/25/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/26/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/27/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/28/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/29/2008
2008, 04,11, 48,2008,3 ,8 ,36,11/30/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/01/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/02/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/03/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/04/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/05/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/06/2008
2008, 04,12, 49,2008,3 ,9 ,37,12/07/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/08/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/09/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/10/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/11/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/12/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/13/2008
2008, 04,12, 50,2008,3 ,9 ,38,12/14/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/15/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/16/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/17/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/18/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/19/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/20/2008
2008, 04,12, 51,2008,3 ,9 ,39,12/21/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/22/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/23/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/24/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/25/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/26/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/27/2008
2008, 04,12, 52,2008,3 ,9 ,40,12/28/2008
2008, 04,12, 01,2008,3 ,9 ,41,12/29/2008
2008, 04,12, 01,2008,3 ,9 ,41,12/30/2008
2008, 04,12, 01,2008,3 ,9 ,41,12/31/2008
2009, 01,1 , 01,2008,4 ,10,41,01/01/2009
2009, 01,1 , 01,2008,4 ,10,41,01/02/2009
2009, 01,1 , 01,2008,4 ,10,41,01/03/2009
2009, 01,1 , 01,2008,4 ,10,41,01/04/2009
2009, 01,1 , 02,2008,4 ,10,42,01/05/2009
2009, 01,1 , 02,2008,4 ,10,42,01/06/2009
2009, 01,1 , 02,2008,4 ,10,42,01/07/2009
2009, 01,1 , 02,2008,4 ,10,42,01/08/2009
2009, 01,1 , 02,2008,4 ,10,42,01/09/2009
2009, 01,1 , 02,2008,4 ,10,42,01/10/2009
2009, 01,1 , 02,2008,4 ,10,42,01/11/2009
2009, 01,1 , 03,2008,4 ,10,43,01/12/2009
2009, 01,1 , 03,2008,4 ,10,43,01/13/2009
2009, 01,1 , 03,2008,4 ,10,43,01/14/2009
2009, 01,1 , 03,2008,4 ,10,43,01/15/2009
2009, 01,1 , 03,2008,4 ,10,43,01/16/2009
2009, 01,1 , 03,2008,4 ,10,43,01/17/2009
2009, 01,1 , 03,2008,4 ,10,43,01/18/2009
2009, 01,1 , 04,2008,4 ,10,44,01/19/2009
2009, 01,1 , 04,2008,4 ,10,44,01/20/2009
2009, 01,1 , 04,2008,4 ,10,44,01/21/2009
2009, 01,1 , 04,2008,4 ,10,44,01/22/2009
2009, 01,1 , 04,2008,4 ,10,44,01/23/2009
2009, 01,1 , 04,2008,4 ,10,44,01/24/2009
2009, 01,1 , 04,2008,4 ,10,44,01/25/2009
2009, 01,1 , 05,2008,4 ,10,45,01/26/2009
2009, 01,1 , 05,2008,4 ,10,45,01/27/2009
2009, 01,1 , 05,2008,4 ,10,45,01/28/2009
2009, 01,1 , 05,2008,4 ,10,45,01/29/2009
2009, 01,1 , 05,2008,4 ,10,45,01/30/2009
2009, 01,1 , 05,2008,4 ,10,45,01/31/2009
2009, 01,2 , 05,2008,4 ,11,45,02/01/2009
2009, 01,2 , 06,2008,4 ,11,46,02/02/2009
2009, 01,2 , 06,2008,4 ,11,46,02/03/2009
2009, 01,2 , 06,2008,4 ,11,46,02/04/2009
2009, 01,2 , 06,2008,4 ,11,46,02/05/2009
2009, 01,2 , 06,2008,4 ,11,46,02/06/2009
2009, 01,2 , 06,2008,4 ,11,46,02/07/2009
2009, 01,2 , 06,2008,4 ,11,46,02/08/2009
2009, 01,2 , 07,2008,4 ,11,47,02/09/2009
2009, 01,2 , 07,2008,4 ,11,47,02/10/2009
2009, 01,2 , 07,2008,4 ,11,47,02/11/2009
2009, 01,2 , 07,2008,4 ,11,47,02/12/2009
2009, 01,2 , 07,2008,4 ,11,47,02/13/2009
2009, 01,2 , 07,2008,4 ,11,47,02/14/2009
2009, 01,2 , 07,2008,4 ,11,47,02/15/2009
2009, 01,2 , 08,2008,4 ,11,48,02/16/2009
2009, 01,2 , 08,2008,4 ,11,48,02/17/2009
2009, 01,2 , 08,2008,4 ,11,48,02/18/2009
2009, 01,2 , 08,2008,4 ,11,48,02/19/2009
2009, 01,2 , 08,2008,4 ,11,48,02/20/2009
2009, 01,2 , 08,2008,4 ,11,48,02/21/2009
2009, 01,2 , 08,2008,4 ,11,48,02/22/2009
2009, 01,2 , 09,2008,4 ,11,49,02/23/2009
2009, 01,2 , 09,2008,4 ,11,49,02/24/2009
2009, 01,2 , 09,2008,4 ,11,49,02/25/2009
2009, 01,2 , 09,2008,4 ,11,49,02/26/2009
2009, 01,2 , 09,2008,4 ,11,49,02/27/2009
2009, 01,2 , 09,2008,4 ,11,49,02/28/2009
2009, 01,3 , 09,2008,4 ,12,49,03/01/2009
2009, 01,3 , 10,2008,4 ,12,50,03/02/2009
2009, 01,3 , 10,2008,4 ,12,50,03/03/2009
2009, 01,3 , 10,2008,4 ,12,50,03/04/2009
2009, 01,3 , 10,2008,4 ,12,50,03/05/2009
2009, 01,3 , 10,2008,4 ,12,50,03/06/2009
2009, 01,3 , 10,2008,4 ,12,50,03/07/2009
2009, 01,3 , 10,2008,4 ,12,50,03/08/2009
2009, 01,3 , 11,2008,4 ,12,51,03/09/2009
2009, 01,3 , 11,2008,4 ,12,51,03/10/2009
2009, 01,3 , 11,2008,4 ,12,51,03/11/2009
2009, 01,3 , 11,2008,4 ,12,51,03/12/2009
2009, 01,3 , 11,2008,4 ,12,51,03/13/2009
2009, 01,3 , 11,2008,4 ,12,51,03/14/2009
2009, 01,3 , 11,2008,4 ,12,51,03/15/2009
2009, 01,3 , 12,2008,4 ,12,52,03/16/2009
2009, 01,3 , 12,2008,4 ,12,52,03/17/2009
2009, 01,3 , 12,2008,4 ,12,52,03/18/2009
2009, 01,3 , 12,2008,4 ,12,52,03/19/2009
2009, 01,3 , 12,2008,4 ,12,52,03/20/2009
2009, 01,3 , 12,2008,4 ,12,52,03/21/2009
2009, 01,3 , 12,2008,4 ,12,52,03/22/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/23/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/24/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/25/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/26/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/27/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/28/2009
2009, 01,3 , 13,2008,4 ,12,1 ,03/29/2009
2009, 01,3 , 14,2008,4 ,12,2 ,03/30/2009
2009, 01,3 , 14,2008,4 ,12,2 ,03/31/2009
2009, 02,4 , 14,2009,1 ,1 ,2 ,04/01/2009
2009, 02,4 , 14,2009,1 ,1 ,2 ,04/02/2009
2009, 02,4 , 14,2009,1 ,1 ,2 ,04/03/2009
2009, 02,4 , 14,2009,1 ,1 ,2 ,04/04/2009
2009, 02,4 , 14,2009,1 ,1 ,2 ,04/05/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/06/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/07/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/08/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/09/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/10/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/11/2009
2009, 02,4 , 15,2009,1 ,1 ,3 ,04/12/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/13/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/14/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/15/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/16/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/17/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/18/2009
2009, 02,4 , 16,2009,1 ,1 ,4 ,04/19/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/20/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/21/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/22/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/23/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/24/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/25/2009
2009, 02,4 , 17,2009,1 ,1 ,5 ,04/26/2009
2009, 02,4 , 18,2009,1 ,1 ,6 ,04/27/2009
2009, 02,4 , 18,2009,1 ,1 ,6 ,04/28/2009
2009, 02,4 , 18,2009,1 ,1 ,6 ,04/29/2009
2009, 02,4 , 18,2009,1 ,1 ,6 ,04/30/2009
2009, 02,5 , 18,2009,1 ,2 ,6 ,05/01/2009
2009, 02,5 , 18,2009,1 ,2 ,6 ,05/02/2009
2009, 02,5 , 18,2009,1 ,2 ,6 ,05/03/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/04/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/05/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/06/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/07/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/08/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/09/2009
2009, 02,5 , 19,2009,1 ,2 ,7 ,05/10/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/11/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/12/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/13/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/14/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/15/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/16/2009
2009, 02,5 , 20,2009,1 ,2 ,8 ,05/17/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/18/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/19/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/20/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/21/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/22/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/23/2009
2009, 02,5 , 21,2009,1 ,2 ,9 ,05/24/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/25/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/26/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/27/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/28/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/29/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/30/2009
2009, 02,5 , 22,2009,1 ,2 ,10,05/31/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/01/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/02/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/03/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/04/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/05/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/06/2009
2009, 02,6 , 23,2009,1 ,3 ,11,06/07/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/08/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/09/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/10/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/11/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/12/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/13/2009
2009, 02,6 , 24,2009,1 ,3 ,12,06/14/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/15/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/16/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/17/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/18/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/19/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/20/2009
2009, 02,6 , 25,2009,1 ,3 ,13,06/21/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/22/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/23/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/24/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/25/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/26/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/27/2009
2009, 02,6 , 26,2009,1 ,3 ,14,06/28/2009
2009, 02,6 , 27,2009,1 ,3 ,15,06/29/2009
2009, 02,6 , 27,2009,1 ,3 ,15,06/30/2009
2009, 03,7 , 27,2009,2 ,4 ,15,07/01/2009
2009, 03,7 , 27,2009,2 ,4 ,15,07/02/2009
2009, 03,7 , 27,2009,2 ,4 ,15,07/03/2009
2009, 03,7 , 27,2009,2 ,4 ,15,07/04/2009
2009, 03,7 , 27,2009,2 ,4 ,15,07/05/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/06/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/07/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/08/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/09/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/10/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/11/2009
2009, 03,7 , 28,2009,2 ,4 ,16,07/12/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/13/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/14/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/15/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/16/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/17/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/18/2009
2009, 03,7 , 29,2009,2 ,4 ,17,07/19/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/20/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/21/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/22/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/23/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/24/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/25/2009
2009, 03,7 , 30,2009,2 ,4 ,18,07/26/2009
2009, 03,7 , 31,2009,2 ,4 ,19,07/27/2009
2009, 03,7 , 31,2009,2 ,4 ,19,07/28/2009
2009, 03,7 , 31,2009,2 ,4 ,19,07/29/2009
2009, 03,7 , 31,2009,2 ,4 ,19,07/30/2009
2009, 03,7 , 31,2009,2 ,4 ,19,07/31/2009
2009, 03,8 , 31,2009,2 ,5 ,19,08/01/2009
2009, 03,8 , 31,2009,2 ,5 ,19,08/02/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/03/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/04/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/05/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/06/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/07/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/08/2009
2009, 03,8 , 32,2009,2 ,5 ,20,08/09/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/10/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/11/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/12/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/13/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/14/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/15/2009
2009, 03,8 , 33,2009,2 ,5 ,21,08/16/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/17/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/18/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/19/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/20/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/21/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/22/2009
2009, 03,8 , 34,2009,2 ,5 ,22,08/23/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/24/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/25/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/26/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/27/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/28/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/29/2009
2009, 03,8 , 35,2009,2 ,5 ,23,08/30/2009
2009, 03,8 , 36,2009,2 ,5 ,24,08/31/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/01/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/02/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/03/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/04/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/05/2009
2009, 03,9 , 36,2009,2 ,6 ,24,09/06/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/07/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/08/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/09/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/10/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/11/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/12/2009
2009, 03,9 , 37,2009,2 ,6 ,25,09/13/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/14/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/15/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/16/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/17/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/18/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/19/2009
2009, 03,9 , 38,2009,2 ,6 ,26,09/20/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/21/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/22/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/23/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/24/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/25/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/26/2009
2009, 03,9 , 39,2009,2 ,6 ,27,09/27/2009
2009, 03,9 , 40,2009,2 ,6 ,28,09/28/2009
2009, 03,9 , 40,2009,2 ,6 ,28,09/29/2009
2009, 03,9 , 40,2009,2 ,6 ,28,09/30/2009
2009, 04,10, 40,2009,3 ,7 ,28,10/01/2009
2009, 04,10, 40,2009,3 ,7 ,28,10/02/2009
2009, 04,10, 40,2009,3 ,7 ,28,10/03/2009
2009, 04,10, 40,2009,3 ,7 ,28,10/04/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/05/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/06/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/07/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/08/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/09/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/10/2009
2009, 04,10, 41,2009,3 ,7 ,29,10/11/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/12/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/13/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/14/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/15/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/16/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/17/2009
2009, 04,10, 42,2009,3 ,7 ,30,10/18/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/19/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/20/2009
2009, 04,10, 43,2009,3 ,7 ,31,10/21/2009
