invoiceID,customerID,saleDate
15095,2,03/27/2005
15096,15,03/07/2009
15097,7,02/12/2011
15098,39,11/25/2007
15099,38,09/19/2007
15100,11,09/15/2008
15101,23,12/01/2006
15102,9,09/28/2010
15103,4,02/07/2005
15104,24,09/20/2007
15105,37,12/27/2008
15106,20,10/16/2007
15107,18,01/17/2009
15108,34,04/21/2008
15109,31,07/12/2009
15110,31,05/30/2011
15111,5,08/18/2006
15112,30,05/30/2009
15113,32,04/02/2005
15114,35,09/18/2010
15115,33,01/29/2009
15116,10,04/27/2010
15117,1,04/21/2011
15118,21,08/15/2007
15119,11,10/07/2011
15120,32,02/21/2011
15121,24,09/15/2005
15122,14,07/14/2009
15123,35,10/30/2005
15124,4,07/25/2011
15125,11,11/28/2010
15126,37,07/18/2007
15127,19,04/09/2009
15128,17,02/12/2005
15129,37,03/06/2005
15130,17,03/21/2009
15131,27,02/03/2005
15132,20,05/12/2009
15133,26,08/25/2010
15134,31,11/04/2006
15135,5,10/31/2010
15136,23,02/17/2010
15137,11,03/05/2011
15138,22,09/17/2006
15139,17,04/02/2006
15140,2,10/22/2010
15141,14,09/10/2009
15142,22,04/23/2010
15143,32,03/18/2010
15144,7,06/02/2009
15145,18,09/06/2008
15146,26,08/01/2009
15147,16,03/21/2009
15148,18,01/24/2011
15149,8,03/28/2009
15150,26,07/27/2008
15151,11,07/06/2007
15152,31,02/25/2005
15153,1,03/30/2009
15154,7,02/16/2007
15155,35,10/12/2010
15156,11,03/04/2007
15157,4,07/14/2010
15158,14,09/19/2010
15159,27,12/29/2006
15160,1,05/31/2008
15161,31,12/20/2010
15162,15,10/28/2009
15163,20,03/20/2009
15164,17,09/19/2007
15165,7,02/03/2005
15166,24,12/26/2005
15167,39,08/01/2007
15168,17,07/09/2006
15169,7,04/03/2006
15170,17,09/13/2008
15171,19,02/08/2006
15172,20,05/24/2005
15173,39,06/13/2006
15174,12,04/30/2007
15175,27,12/15/2006
15176,17,03/14/2008
15177,38,11/05/2008
15178,3,06/08/2011
15179,35,09/15/2006
15180,6,06/01/2008
15181,28,05/29/2011
15182,7,03/27/2007
15183,37,12/06/2005
15184,29,04/28/2008
15185,13,10/29/2007
15186,33,09/16/2008
15187,1,08/16/2009
15188,17,10/13/2006
15189,7,10/25/2011
15190,28,10/05/2009
15191,17,08/25/2005
15192,37,04/16/2011
15193,4,02/25/2007
15194,37,11/26/2008
15195,14,12/21/2007
15196,10,06/02/2010
15197,22,07/24/2010
15198,14,05/26/2006
15199,27,11/28/2010
15200,29,08/10/2011
15201,30,07/05/2005
15202,6,03/07/2008
15203,10,10/12/2011
15204,30,06/03/2011
15205,18,07/05/2009
15206,36,09/04/2010
15207,8,03/21/2006
15208,16,08/31/2009
15209,38,09/15/2011
15210,3,06/15/2010
15211,22,03/24/2010
15212,27,12/31/2006
15213,10,02/26/2010
15214,20,08/23/2009
15215,16,09/30/2010
15216,22,09/19/2005
15217,13,04/10/2011
15218,17,11/30/2009
15219,38,09/27/2007
15220,20,02/09/2009
15221,5,08/13/2007
15222,16,10/25/2005
15223,17,08/16/2007
15224,8,06/02/2007
15225,14,03/23/2005
15226,31,12/13/2009
15227,18,02/11/2011
15228,35,08/19/2011
15229,5,09/28/2010
15230,5,03/05/2011
15231,24,01/22/2008
15232,35,09/09/2006
15233,11,02/15/2005
15234,33,02/17/2010
15235,26,06/05/2011
15236,28,03/26/2006
15237,29,02/25/2010
15238,33,11/20/2010
15239,5,05/28/2007
15240,28,03/22/2008
15241,36,09/12/2011
15242,27,07/16/2011
15243,15,01/21/2009
15244,6,08/02/2007
15245,7,05/17/2006
15246,31,03/02/2006
15247,28,01/18/2008
15248,20,02/23/2008
15249,8,05/12/2006
15250,27,10/14/2011
15251,39,01/15/2008
15252,13,03/07/2006
15253,3,11/26/2009
15254,17,11/10/2009
15255,21,08/22/2007
15256,16,02/02/2008
15257,8,03/30/2006
15258,38,12/03/2005
15259,12,12/13/2006
15260,13,12/29/2009
15261,3,04/17/2009
15262,36,05/05/2005
15263,9,10/22/2005
15264,13,04/20/2006
15265,29,03/28/2010
15266,34,11/16/2006
15267,2,07/19/2009
15268,19,03/17/2008
15269,27,05/22/2009
15270,6,11/15/2010
15271,7,07/15/2009
15272,23,07/02/2010
15273,32,10/20/2010
15274,22,06/21/2009
15275,29,07/09/2009
15276,39,06/16/2009
15277,13,05/18/2008
15278,17,11/08/2006
15279,19,04/22/2009
15280,21,06/22/2007
15281,4,11/15/2009
15282,19,04/17/2008
15283,34,07/21/2005
15284,7,09/09/2010
15285,35,06/09/2011
15286,15,11/16/2007
15287,23,08/17/2006
15288,4,01/13/2010
15289,13,09/24/2011
15290,34,04/18/2011
15291,16,09/03/2009
15292,16,03/16/2009
15293,30,04/24/2009
15294,24,03/09/2008
15295,29,06/30/2008
15296,20,06/12/2006
15297,19,02/25/2010
15298,30,09/04/2011
15299,39,10/15/2009
15300,6,03/09/2010
15301,36,11/13/2007
15302,6,09/15/2008
15303,29,09/05/2005
15304,29,10/15/2011
15305,28,03/04/2011
15306,18,03/24/2009
15307,29,08/05/2007
15308,1,10/04/2011
15309,34,11/01/2008
15310,8,03/23/2006
15311,22,03/13/2011
15312,38,07/12/2009
15313,27,12/15/2008
15314,16,07/01/2009
15315,5,12/10/2010
15316,22,10/28/2008
15317,30,03/29/2008
15318,27,04/08/2010
15319,25,11/30/2010
15320,4,02/18/2008
15321,22,03/19/2008
15322,2,03/17/2006
15323,20,03/22/2009
15324,13,07/15/2008
15325,26,01/13/2006
15326,9,05/19/2011
15327,32,02/14/2009
15328,5,02/10/2010
15329,39,09/27/2010
15330,31,02/25/2005
15331,11,04/22/2011
15332,36,03/03/2011
15333,37,06/11/2011
15334,39,05/15/2011
15335,25,01/25/2005
15336,26,12/31/2006
15337,18,03/05/2008
15338,14,01/18/2007
15339,26,08/20/2007
15340,13,07/04/2010
15341,22,01/30/2009
15342,9,02/12/2008
15343,12,03/02/2007
15344,9,01/31/2006
15345,25,08/27/2011
15346,16,10/02/2009
15347,31,12/31/2010
15348,15,07/26/2009
15349,4,10/03/2005
15350,17,03/15/2008
15351,19,03/31/2006
15352,26,10/29/2005
15353,18,06/08/2010
15354,38,11/23/2005
15355,38,03/29/2011
15356,5,05/08/2007
15357,8,09/10/2007
15358,31,03/03/2007
15359,9,02/19/2009
15360,7,10/28/2010
15361,23,07/23/2009
15362,20,04/22/2008
15363,3,10/08/2008
15364,20,09/27/2007
15365,20,11/20/2010
15366,28,12/18/2005
15367,6,05/10/2008
15368,37,03/15/2008
15369,3,03/04/2005
15370,32,10/06/2006
15371,11,09/22/2009
15372,24,01/15/2010
15373,2,08/28/2007
15374,22,08/31/2005
15375,33,03/05/2009
15376,26,10/17/2007
15377,38,12/27/2010
15378,25,12/29/2010
15379,2,07/12/2006
15380,2,02/02/2009
15381,2,05/14/2006
15382,20,03/31/2007
15383,28,02/16/2008
15384,20,01/23/2008
15385,19,11/06/2005
15386,26,04/28/2010
15387,25,11/14/2010
15388,26,01/26/2005
15389,17,09/29/2009
15390,33,06/07/2006
15391,32,10/23/2005
15392,1,06/16/2007
15393,13,02/24/2008
15394,35,05/24/2009
15395,20,08/07/2010
15396,32,04/24/2008
15397,24,07/14/2005
15398,26,07/29/2007
15399,30,09/10/2005
15400,26,07/14/2010
15401,19,05/09/2008
15402,1,10/28/2010
15403,10,02/20/2005
15404,21,10/10/2007
15405,22,05/12/2006
15406,4,05/19/2009
15407,7,09/05/2005
15408,20,09/27/2008
15409,28,10/31/2008
15410,8,09/15/2009
15411,22,01/05/2007
15412,30,11/01/2005
15413,28,04/14/2005
15414,10,08/20/2006
15415,11,01/22/2007
15416,7,11/22/2007
15417,36,12/11/2007
15418,35,08/05/2008
15419,32,09/12/2005
15420,14,07/29/2009
15421,29,02/10/2007
15422,25,05/08/2009
15423,14,03/09/2005
15424,3,01/26/2009
15425,21,09/17/2009
15426,34,10/22/2010
15427,34,02/07/2011
15428,5,06/13/2006
15429,21,05/04/2006
15430,25,11/13/2008
15431,30,08/05/2008
15432,39,12/11/2005
15433,25,01/21/2006
15434,1,12/14/2006
15435,20,01/12/2008
15436,8,04/16/2011
15437,4,05/02/2007
15438,27,07/22/2011
15439,28,03/19/2010
15440,32,01/29/2007
15441,35,08/23/2009
15442,10,11/21/2008
15443,23,03/23/2008
15444,23,04/13/2008
15445,20,04/26/2011
15446,33,08/28/2007
15447,30,01/31/2010
15448,16,07/31/2008
15449,29,01/15/2009
15450,22,10/17/2009
15451,30,10/27/2008
15452,18,03/16/2009
15453,8,09/18/2005
15454,4,11/03/2010
15455,20,04/14/2009
15456,28,11/10/2005
15457,37,07/03/2009
15458,15,03/21/2006
15459,32,04/21/2005
15460,18,08/05/2008
15461,1,07/04/2007
15462,23,10/13/2005
15463,18,07/07/2010
15464,25,06/05/2010
15465,23,11/28/2008
15466,38,06/25/2006
15467,33,01/31/2011
15468,27,02/25/2011
15469,26,05/19/2008
15470,21,09/08/2010
15471,20,10/27/2005
15472,21,05/25/2008
15473,31,10/05/2005
15474,3,10/14/2007
15475,5,09/15/2006
15476,11,08/27/2005
15477,36,06/15/2006
15478,34,07/04/2005
15479,27,12/25/2007
15480,25,03/23/2006
15481,16,09/18/2011
15482,17,03/05/2010
15483,4,10/15/2007
15484,24,02/23/2007
15485,21,11/18/2008
15486,24,01/03/2009
15487,12,10/09/2005
15488,18,05/28/2009
15489,39,10/31/2010
15490,5,09/16/2009
15491,36,11/30/2007
15492,39,04/04/2008
15493,28,05/12/2009
15494,15,05/24/2006
15495,25,01/22/2006
15496,12,05/29/2007
15497,13,11/02/2010
15498,18,11/26/2006
15499,38,01/29/2006
15500,38,09/21/2010
15501,39,03/24/2008
15502,18,09/22/2005
15503,20,04/13/2009
15504,30,11/10/2009
15505,21,10/04/2005
15506,24,04/30/2011
15507,2,01/16/2009
15508,17,07/30/2010
15509,18,07/30/2007
15510,29,12/28/2009
15511,3,03/03/2005
15512,34,09/14/2010
15513,6,12/15/2005
15514,6,04/13/2006
15515,18,07/02/2010
15516,26,08/23/2010
15517,30,03/29/2005
15518,30,07/24/2010
15519,5,03/26/2006
15520,29,04/09/2006
15521,35,04/27/2007
15522,2,06/24/2006
15523,28,05/25/2006
15524,23,02/14/2007
15525,16,09/15/2006
15526,13,07/09/2011
15527,34,03/25/2008
15528,28,01/06/2009
15529,31,06/04/2011
15530,33,07/23/2008
15531,27,11/04/2006
15532,30,01/09/2009
15533,12,01/13/2007
15534,7,07/20/2007
15535,20,04/12/2008
15536,32,05/04/2008
15537,30,10/21/2011
15538,22,01/08/2010
15539,10,10/07/2011
15540,9,01/28/2005
15541,11,08/10/2007
15542,12,09/23/2006
15543,3,12/08/2006
15544,17,07/04/2010
15545,18,08/01/2011
15546,21,11/09/2010
15547,4,06/30/2008
15548,8,01/31/2011
15549,11,11/03/2007
15550,9,12/28/2006
15551,37,08/07/2009
15552,6,08/07/2011
15553,10,10/31/2009
15554,26,10/26/2007
15555,29,09/15/2010
15556,25,01/10/2009
15557,38,12/17/2009
15558,23,10/08/2005
15559,14,11/20/2010
15560,30,08/01/2007
15561,17,03/15/2010
15562,1,09/27/2010
15563,20,10/27/2011
15564,28,08/03/2010
15565,8,03/09/2007
15566,1,01/19/2008
15567,20,04/02/2008
15568,38,06/26/2011
15569,22,01/08/2010
15570,29,10/25/2006
15571,7,06/02/2006
15572,33,06/29/2011
15573,2,09/21/2011
15574,10,08/28/2007
15575,11,07/28/2007
15576,20,04/02/2005
15577,30,05/04/2006
15578,14,11/27/2009
15579,28,01/21/2007
15580,2,03/07/2006
15581,22,07/27/2008
15582,25,12/29/2010
15583,8,03/25/2010
15584,31,05/13/2011
15585,11,07/11/2010
15586,36,09/13/2010
15587,16,07/22/2008
15588,10,12/27/2006
15589,20,10/26/2005
15590,29,09/26/2006
15591,39,07/13/2011
15592,36,06/01/2006
15593,30,11/22/2009
15594,20,01/26/2009
15595,24,09/09/2010
15596,37,05/22/2009
15597,20,09/23/2010
15598,5,06/04/2006
15599,36,04/17/2007
15600,3,02/25/2006
15601,34,12/08/2008
15602,3,09/02/2006
15603,36,03/19/2005
15604,36,06/10/2009
15605,12,02/05/2011
15606,7,09/13/2009
15607,16,09/03/2010
15608,3,09/12/2008
15609,21,04/11/2011
15610,4,08/31/2011
15611,4,05/13/2008
15612,3,11/04/2006
15613,29,11/01/2005
15614,11,02/22/2011
15615,34,07/28/2008
15616,39,12/05/2005
15617,8,09/22/2009
15618,11,06/10/2005
15619,10,05/08/2007
15620,27,11/18/2008
15621,1,12/01/2009
15622,10,02/09/2005
15623,24,02/10/2009
15624,30,09/04/2006
15625,30,11/18/2010
15626,8,12/07/2009
15627,28,10/01/2008
15628,10,10/22/2006
15629,13,09/19/2011
15630,24,02/09/2009
15631,13,01/17/2009
15632,7,01/06/2005
15633,27,08/07/2008
15634,10,09/06/2007
15635,4,03/12/2005
15636,39,09/26/2007
15637,17,10/11/2007
15638,19,05/18/2005
15639,2,01/20/2006
15640,37,04/16/2008
15641,22,01/22/2007
15642,6,12/26/2006
15643,1,09/02/2010
15644,12,03/12/2006
15645,17,08/15/2008
15646,34,02/23/2010
15647,12,12/17/2009
15648,24,02/12/2011
15649,5,10/20/2008
15650,21,09/26/2011
15651,12,11/12/2007
15652,6,11/16/2008
15653,31,12/12/2008
15654,35,04/24/2006
15655,36,09/27/2007
15656,21,02/19/2007
15657,4,02/26/2005
15658,24,08/06/2011
15659,31,10/14/2011
15660,17,03/03/2008
15661,9,08/29/2007
15662,5,07/27/2009
15663,23,01/14/2010
15664,35,06/26/2011
15665,14,10/14/2007
15666,27,05/15/2005
15667,34,10/05/2008
15668,30,01/31/2008
15669,6,08/09/2006
15670,36,01/03/2009
15671,28,06/01/2009
15672,28,09/06/2009
15673,2,07/13/2010
15674,28,09/07/2011
15675,39,05/01/2009
15676,18,03/10/2010
15677,22,05/03/2006
15678,11,10/24/2011
15679,3,09/23/2008
15680,27,10/09/2007
15681,32,01/29/2006
15682,14,07/27/2005
15683,32,06/05/2008
15684,23,04/16/2005
15685,10,06/07/2010
15686,28,03/08/2007
15687,5,10/17/2005
15688,13,07/08/2011
15689,13,10/09/2008
15690,35,06/11/2010
15691,29,05/31/2005
15692,21,10/30/2011
15693,39,12/01/2005
15694,13,12/19/2008
15695,17,06/16/2009
15696,14,08/03/2010
15697,39,04/06/2009
15698,11,12/15/2005
15699,5,12/29/2009
15700,6,07/28/2005
15701,7,03/15/2006
15702,32,05/10/2011
15703,33,10/02/2007
15704,9,01/19/2006
15705,20,07/31/2011
15706,32,09/12/2010
15707,26,08/13/2008
15708,3,01/18/2005
15709,4,08/10/2006
15710,28,04/05/2008
15711,29,07/28/2010
15712,35,02/25/2010
15713,3,02/08/2011
15714,22,05/23/2006
15715,19,04/15/2005
15716,12,07/12/2011
15717,11,06/18/2005
15718,23,10/23/2010
15719,24,10/26/2011
15720,23,02/12/2008
15721,18,08/04/2006
15722,14,03/03/2009
15723,5,10/22/2005
15724,18,05/13/2005
15725,27,01/01/2011
15726,21,11/30/2005
15727,32,01/12/2006
15728,26,01/12/2009
15729,31,06/28/2005
15730,36,07/15/2010
15731,31,01/10/2008
15732,38,10/20/2008
15733,28,04/20/2011
15734,25,04/17/2008
15735,7,10/05/2006
15736,9,04/05/2008
15737,18,11/02/2008
15738,33,12/13/2007
15739,11,10/13/2005
15740,21,06/27/2005
15741,21,03/02/2005
15742,1,09/04/2008
15743,17,10/05/2008
15744,23,06/14/2006
15745,22,11/28/2008
15746,35,02/23/2010
15747,34,10/28/2006
15748,32,04/09/2007
15749,19,12/22/2010
15750,19,03/27/2010
15751,15,09/18/2011
15752,37,01/06/2008
15753,33,05/04/2005
15754,19,03/22/2007
15755,15,04/18/2011
15756,20,03/05/2008
15757,1,08/19/2008
15758,7,04/09/2011
15759,7,01/04/2006
15760,31,06/17/2009
15761,4,12/16/2010
15762,38,10/08/2010
15763,30,10/08/2005
15764,32,11/19/2008
15765,23,09/14/2010
15766,36,04/23/2006
15767,1,03/07/2010
15768,1,04/25/2006
15769,30,04/02/2005
15770,11,09/16/2010
15771,22,07/25/2010
15772,11,07/15/2006
15773,11,07/25/2009
15774,38,02/15/2006
15775,34,03/01/2009
15776,33,08/09/2009
15777,34,10/12/2009
15778,29,11/11/2009
15779,25,09/08/2011
15780,13,01/11/2005
15781,9,11/22/2009
15782,1,02/25/2010
15783,11,01/07/2008
15784,2,04/03/2009
15785,20,04/22/2007
15786,25,05/19/2011
15787,21,09/28/2010
15788,20,08/24/2008
15789,32,10/27/2011
15790,28,03/17/2009
15791,12,04/04/2006
15792,36,02/13/2010
15793,26,10/25/2005
15794,2,01/17/2010
15795,28,01/10/2005
15796,10,11/28/2007
15797,38,09/04/2006
15798,28,12/21/2010
15799,10,10/17/2009
15800,28,04/29/2011
15801,39,04/12/2011
15802,32,08/03/2009
15803,39,07/14/2005
15804,11,09/16/2009
15805,31,08/08/2010
15806,34,07/19/2006
15807,4,08/15/2009
15808,25,04/30/2009
15809,23,03/23/2010
15810,29,11/16/2007
15811,38,07/06/2007
15812,31,07/09/2008
15813,30,12/21/2005
15814,9,12/17/2009
15815,33,01/14/2007
15816,10,04/17/2011
15817,34,10/20/2008
15818,15,03/19/2008
15819,30,09/08/2005
15820,27,01/28/2005
15821,3,11/21/2009
15822,2,09/17/2011
15823,23,08/17/2009
15824,28,01/20/2005
15825,4,11/27/2005
15826,11,10/01/2010
15827,38,08/05/2010
15828,3,07/20/2010
15829,39,11/17/2005
15830,8,06/04/2009
15831,31,07/16/2010
15832,39,10/03/2009
15833,1,05/14/2009
15834,31,08/16/2010
15835,11,06/11/2011
15836,31,06/21/2008
15837,25,08/20/2011
15838,15,06/14/2005
15839,17,03/02/2008
15840,8,07/10/2005
15841,4,02/24/2008
15842,15,08/18/2005
15843,39,05/20/2006
15844,34,02/28/2009
15845,24,10/02/2006
15846,32,07/21/2010
15847,4,05/29/2010
15848,18,11/01/2005
15849,7,04/03/2005
15850,34,10/18/2010
15851,5,02/15/2009
15852,10,05/21/2011
15853,36,12/11/2007
15854,28,06/08/2008
15855,37,08/13/2011
15856,1,09/11/2011
15857,39,12/28/2007
15858,36,12/19/2007
15859,3,12/27/2005
15860,39,06/30/2009
15861,4,08/20/2005
15862,34,10/07/2011
15863,38,02/25/2011
15864,5,12/16/2006
15865,25,08/17/2009
15866,10,04/12/2011
15867,35,03/18/2007
15868,10,04/21/2006
15869,24,05/09/2009
15870,12,03/23/2010
15871,18,07/27/2011
15872,28,09/16/2007
15873,27,07/23/2005
15874,18,10/09/2008
15875,22,05/02/2006
15876,11,07/03/2006
15877,10,09/26/2005
15878,26,09/22/2006
15879,29,02/23/2007
15880,17,11/12/2007
15881,20,10/18/2006
15882,34,03/14/2007
15883,26,09/17/2007
15884,16,07/16/2010
15885,23,06/22/2011
15886,24,08/11/2010
15887,16,08/26/2007
15888,22,12/13/2010
15889,20,01/03/2009
15890,19,01/23/2005
15891,21,08/17/2005
15892,24,08/03/2009
15893,13,08/17/2007
15894,20,03/30/2007
15895,28,02/09/2005
15896,38,04/15/2010
15897,29,05/24/2006
15898,23,12/11/2009
15899,9,02/12/2006
15900,14,04/14/2009
15901,35,03/31/2010
15902,26,08/25/2008
15903,2,07/16/2005
15904,23,08/15/2011
15905,4,11/14/2005
15906,23,03/24/2011
15907,34,08/14/2010
15908,14,09/13/2010
15909,9,08/31/2006
15910,23,11/08/2008
15911,30,11/27/2005
15912,28,01/11/2011
15913,18,10/26/2007
15914,16,11/05/2007
15915,5,08/16/2005
15916,1,04/26/2008
15917,1,12/04/2008
15918,21,12/08/2007
15919,22,04/06/2009
15920,20,03/20/2011
15921,39,03/08/2006
15922,4,03/25/2009
15923,4,07/07/2006
15924,13,01/06/2006
15925,24,07/17/2008
15926,31,01/30/2007
15927,11,07/05/2009
15928,14,02/01/2011
15929,15,02/25/2008
15930,19,07/03/2011
15931,27,08/28/2008
15932,11,06/25/2009
15933,6,05/23/2010
15934,28,05/22/2011
15935,33,03/23/2011
15936,10,07/21/2009
15937,12,02/18/2009
15938,27,04/23/2011
15939,24,11/30/2005
15940,20,09/14/2005
15941,11,03/15/2005
15942,15,09/26/2011
15943,9,07/10/2008
15944,28,07/31/2008
15945,31,04/01/2008
15946,14,07/28/2009
15947,28,02/26/2011
15948,31,07/21/2005
15949,34,03/12/2007
15950,11,07/01/2009
15951,11,06/23/2007
15952,33,12/11/2006
15953,15,03/15/2007
15954,14,10/07/2006
15955,7,05/20/2007
15956,38,07/25/2008
15957,6,05/19/2008
15958,17,05/29/2008
15959,12,11/22/2007
15960,21,04/24/2005
15961,36,09/26/2011
15962,39,11/09/2010
15963,31,04/29/2006
15964,3,09/15/2010
15965,27,08/22/2009
15966,25,05/23/2006
15967,13,01/25/2010
15968,39,12/06/2008
15969,13,08/06/2007
15970,36,12/27/2010
15971,19,04/06/2007
15972,23,12/30/2005
15973,12,12/11/2009
15974,28,09/05/2007
15975,12,09/28/2009
15976,3,12/09/2007
15977,2,12/30/2010
15978,1,07/19/2007
15979,33,03/08/2005
15980,36,09/14/2005
15981,11,07/04/2005
15982,4,06/22/2009
15983,29,03/17/2006
15984,25,10/17/2008
15985,18,12/24/2007
15986,35,11/20/2007
15987,24,01/25/2009
15988,23,02/19/2011
15989,13,03/30/2009
15990,36,09/30/2008
15991,4,12/28/2009
15992,10,03/21/2010
15993,35,04/30/2008
15994,35,10/10/2006
15995,12,12/10/2007
15996,23,07/22/2006
15997,20,12/14/2010
15998,25,03/04/2005
15999,22,01/26/2010
16000,32,03/18/2011
16001,22,08/19/2005
16002,2,07/10/2005
16003,16,12/08/2010
16004,33,09/04/2007
16005,29,01/26/2005
16006,27,05/23/2005
16007,35,05/14/2009
16008,31,01/02/2010
16009,27,12/17/2007
16010,28,06/10/2011
16011,27,02/10/2006
16012,37,10/05/2005
16013,32,10/31/2007
16014,17,08/23/2008
16015,23,06/11/2007
16016,10,03/31/2005
16017,13,04/30/2010
16018,7,10/07/2007
16019,33,06/29/2008
16020,25,04/20/2011
16021,4,04/02/2010
16022,37,03/25/2010
16023,34,11/11/2009
16024,38,02/14/2011
16025,32,07/25/2005
16026,7,09/27/2008
16027,21,11/02/2007
16028,12,06/02/2008
16029,31,05/12/2008
16030,3,05/07/2006
16031,5,08/07/2008
16032,13,06/15/2011
16033,5,09/30/2010
16034,20,07/16/2011
16035,7,06/29/2005
16036,33,08/12/2006
16037,7,07/22/2005
16038,2,11/19/2008
16039,25,07/21/2005
16040,34,05/28/2006
16041,30,10/10/2010
16042,13,11/30/2008
16043,32,10/03/2007
16044,22,11/13/2007
16045,29,12/26/2005
16046,15,03/23/2006
16047,32,03/13/2006
16048,2,11/30/2006
16049,22,03/10/2008
16050,25,11/13/2010
16051,26,12/05/2007
16052,25,04/29/2010
16053,22,05/03/2009
16054,21,11/25/2009
16055,24,03/09/2006
16056,15,12/25/2006
16057,27,09/24/2008
16058,5,07/04/2007
16059,27,04/12/2011
16060,19,06/06/2011
16061,8,09/01/2005
16062,31,12/22/2009
16063,32,01/05/2010
16064,12,05/31/2007
16065,12,04/16/2010
16066,38,02/02/2005
16067,6,07/20/2010
16068,19,08/13/2011
16069,39,01/14/2009
16070,31,09/12/2009
16071,13,11/18/2010
16072,29,07/17/2007
16073,4,05/28/2011
16074,5,09/06/2006
16075,12,06/09/2006
16076,32,12/10/2010
16077,20,04/14/2006
16078,5,09/25/2011
16079,33,06/10/2007
16080,2,08/02/2009
16081,29,01/20/2010
16082,20,04/17/2007
16083,27,11/19/2008
16084,12,06/23/2009
16085,2,06/30/2011
16086,11,04/08/2010
16087,27,05/01/2007
16088,28,05/25/2006
16089,16,12/31/2007
16090,14,05/21/2009
16091,8,08/01/2011
16092,24,03/19/2010
16093,6,08/21/2010
16094,39,03/09/2007
16095,35,11/03/2006
16096,17,05/20/2011
16097,37,08/10/2007
16098,2,09/02/2011
16099,35,06/29/2008
16100,37,11/27/2005
16101,32,10/09/2009
16102,8,06/17/2006
16103,27,07/15/2010
16104,35,08/12/2011
16105,13,05/06/2010
16106,38,08/03/2005
16107,27,02/02/2006
16108,32,02/09/2007
16109,3,09/06/2006
16110,21,11/09/2008
16111,34,05/26/2011
16112,32,01/17/2008
16113,2,11/02/2010
16114,21,01/22/2011
16115,5,10/25/2008
16116,3,12/23/2010
16117,32,02/22/2009
16118,31,05/20/2006
16119,31,12/27/2009
16120,9,11/08/2010
16121,6,09/26/2011
16122,38,04/10/2007
16123,32,01/19/2007
16124,11,08/30/2007
16125,38,06/29/2007
16126,28,09/30/2007
16127,27,08/07/2009
16128,35,02/07/2008
16129,29,05/30/2006
16130,23,10/20/2009
16131,32,05/02/2007
16132,21,11/04/2007
16133,31,12/30/2005
16134,19,10/18/2010
16135,17,08/17/2007
16136,4,01/24/2009
16137,18,06/04/2007
16138,5,03/15/2007
16139,36,04/26/2009
16140,21,04/12/2007
16141,26,04/25/2007
16142,30,07/26/2010
16143,13,02/09/2010
16144,27,12/05/2006
16145,12,01/30/2007
16146,18,09/03/2008
16147,30,06/03/2005
16148,5,05/08/2010
16149,10,05/19/2010
16150,22,10/09/2010
16151,13,09/15/2007
16152,15,10/02/2007
16153,20,06/29/2005
16154,5,04/09/2009
16155,25,01/16/2010
16156,19,03/05/2008
16157,32,10/10/2005
16158,13,08/22/2009
16159,14,03/23/2009
16160,22,02/22/2005
16161,35,04/04/2008
16162,7,07/17/2010
16163,4,11/09/2010
16164,27,02/07/2008
16165,26,04/05/2008
16166,20,02/11/2005
16167,30,02/09/2008
16168,5,12/31/2008
16169,24,09/13/2007
16170,26,05/09/2005
16171,25,08/23/2009
16172,11,02/01/2009
16173,17,03/13/2006
16174,38,06/12/2008
16175,37,11/04/2007
16176,28,03/13/2011
16177,16,08/24/2009
16178,28,09/23/2007
16179,32,03/02/2005
16180,26,03/24/2008
16181,10,10/17/2007
16182,6,09/16/2006
16183,1,08/26/2005
16184,30,11/07/2009
16185,10,01/04/2010
16186,26,01/04/2010
16187,9,09/05/2008
16188,3,10/28/2005
16189,38,12/09/2008
16190,23,07/14/2010
16191,24,11/16/2009
16192,34,10/16/2010
16193,30,01/13/2010
16194,27,11/15/2006
16195,21,01/19/2010
16196,16,12/28/2008
16197,8,06/28/2005
16198,12,08/14/2005
16199,20,10/02/2005
16200,32,08/06/2007
16201,38,03/18/2007
16202,5,03/03/2010
16203,3,04/24/2008
16204,15,01/06/2011
16205,4,10/03/2009
16206,1,11/04/2006
16207,3,05/06/2006
16208,20,04/09/2011
16209,28,04/09/2009
16210,35,08/20/2008
16211,6,04/09/2008
16212,37,06/16/2011
16213,1,07/06/2008
16214,6,01/15/2005
16215,27,01/28/2006
16216,11,03/19/2006
16217,31,02/18/2005
16218,35,02/17/2010
16219,14,09/27/2006
16220,30,12/25/2009
16221,18,03/03/2009
16222,38,10/30/2008
16223,24,11/09/2010
16224,8,09/04/2005
16225,26,11/12/2010
16226,5,08/27/2010
16227,24,09/26/2007
16228,33,06/09/2008
16229,17,07/06/2009
16230,5,02/01/2005
16231,25,09/07/2005
16232,15,06/29/2007
16233,10,03/10/2007
16234,28,11/21/2007
16235,29,02/04/2010
16236,13,01/19/2011
16237,28,08/30/2005
16238,32,08/18/2005
16239,32,12/06/2007
16240,16,10/01/2007
16241,28,10/17/2009
16242,37,07/16/2005
16243,13,04/15/2007
16244,28,02/14/2010
16245,4,10/12/2009
16246,39,05/31/2007
16247,39,06/03/2006
16248,34,05/18/2010
16249,34,02/21/2007
16250,13,06/09/2009
16251,24,05/21/2008
16252,13,09/20/2011
16253,11,02/25/2006
16254,9,11/11/2010
16255,21,08/14/2007
16256,36,06/13/2010
16257,13,08/13/2005
16258,6,05/15/2007
16259,30,07/12/2008
