invoiceID,prodID,amt,qty,discounted,customerID,saleDate
18053,34,4426.2,13,0,9,10/19/2010
18054,10,2798.7,5,0,38,11/11/2005
18054,12,5487.8,20,0,38,11/11/2005
18054,18,3649.9,8,0,38,11/11/2005
18054,28,9302.6,17,0,38,11/11/2005
18055,43,5940,12,0,14,10/03/2011
18056,2,4588,9,0,13,01/28/2010
18056,16,5992.5,13,0,13,01/28/2010
18056,23,4432.7,19,0,13,01/28/2010
18056,34,1702.4,5,0,13,01/28/2010
18056,38,4081,18,0,13,01/28/2010
18057,10,6716.9,12,0,9,06/29/2011
18057,11,2125.8,6,0,9,06/29/2011
18057,15,2859.1,18,0,9,06/29/2011
18057,16,4609.6,10,0,9,06/29/2011
18057,21,5093.6,9,0,9,06/29/2011
18058,28,10944.2,20,0,27,03/13/2010
18058,40,2207.8,11,0,27,03/13/2010
18059,2,4588,9,0,12,05/06/2011
18059,17,3749.3,13,0,12,05/06/2011
18059,18,6843.6,15,0,12,05/06/2011
18059,30,3966.5,14,0,12,05/06/2011
18059,38,1133.6,5,0,12,05/06/2011
18060,10,6716.9,12,0,35,02/19/2007
18060,11,3188.7,9,0,35,02/19/2007
18060,43,6930,14,0,35,02/19/2007
18061,4,2007.3,8,0,36,09/11/2005
18061,9,4729,16,0,36,09/11/2005
18061,12,4115.9,15,0,36,09/11/2005
18061,19,1618,13,0,36,09/11/2005
18061,27,1011.5,3,0,36,09/11/2005
18061,30,2266.6,8,0,36,09/11/2005
18061,48,5624.6,16,0,36,09/11/2005
18062,7,3054.3,7,0,3,06/10/2009
18062,10,3918.2,7,0,3,06/10/2009
18062,14,5589.2,13,0,3,06/10/2009
18063,16,9219.2,20,0,31,08/21/2011
18063,32,1230.5,3,0,31,08/21/2011
18063,38,4081,18,0,31,08/21/2011
18063,44,1965.6,10,0,31,08/21/2011
18064,7,8726.6,20,0,26,01/29/2009
18064,14,4299.4,10,0,26,01/29/2009
18065,26,2260.1,8,0,8,05/21/2010
18065,31,7358.6,18,0,8,05/21/2010
18065,46,7777.4,15,0,8,05/21/2010
18066,8,1753,3,0,1,09/09/2008
18066,15,2859.1,18,0,1,09/09/2008
18066,28,10944.2,20,0,1,09/09/2008
18066,29,4566.1,9,0,1,09/09/2008
18066,40,2207.8,11,0,1,09/09/2008
18067,3,4964.2,20,0,32,04/04/2005
18067,6,2431,7,0,32,04/04/2005
18067,22,2443.1,5,0,32,04/04/2005
18067,24,5662,19,0,32,04/04/2005
18067,40,1605.7,8,0,32,04/04/2005
18067,43,5940,12,0,32,04/04/2005
18068,14,4729.3,11,0,36,07/25/2009
18068,31,3679.3,9,0,36,07/25/2009
18068,45,9405.8,19,0,36,07/25/2009
18069,1,1814.7,11,0,37,07/19/2006
18069,3,3226.7,13,0,37,07/19/2006
18069,6,4514.6,13,0,37,07/19/2006
18069,25,4048.4,14,0,37,07/19/2006
18069,33,3957,10,0,37,07/19/2006
18069,36,1384,3,0,37,07/19/2006
18069,39,4817.3,16,0,37,07/19/2006
18069,45,8910.7,18,0,37,07/19/2006
18070,23,1633.1,7,0,25,11/21/2007
18070,35,5089.5,9,0,25,11/21/2007
18070,42,8954.7,16,0,25,11/21/2007
18070,43,9900,20,0,25,11/21/2007
18070,45,3960.3,8,0,25,11/21/2007
18071,27,4383.2,13,0,23,02/24/2006
18071,29,7610.2,15,0,23,02/24/2006
18071,30,850,3,0,23,02/24/2006
18071,38,4081,18,0,23,02/24/2006
18072,40,1003.5,5,0,18,03/11/2011
18073,6,694.6,2,0,32,10/13/2011
18073,13,4727.7,11,0,32,10/13/2011
18073,21,1697.8,3,0,32,10/13/2011
18073,25,2602.5,9,0,32,10/13/2011
18073,31,2452.9,6,0,32,10/13/2011
18073,37,8184,14,0,32,10/13/2011
18074,11,5314.5,15,0,36,10/13/2008
18074,25,1735,6,0,36,10/13/2008
18074,28,4924.9,9,0,36,10/13/2008
18074,37,5845.7,10,0,36,10/13/2008
18075,14,5589.2,13,0,13,01/30/2011
18075,21,6225.4,11,0,13,01/30/2011
18075,22,977.2,2,0,13,01/30/2011
18076,10,9515.6,17,0,3,04/14/2008
18076,11,3543,10,0,3,04/14/2008
18076,21,8489.2,15,0,3,04/14/2008
18076,33,3957,10,0,3,04/14/2008
18076,36,9226.8,20,0,3,04/14/2008
18077,23,933.2,4,0,38,12/24/2008
18077,37,8184,14,0,38,12/24/2008
18077,38,2947.4,13,0,38,12/24/2008
18077,44,2948.4,15,0,38,12/24/2008
18078,14,8168.9,19,0,1,10/17/2011
18078,25,578.3,2,0,1,10/17/2011
18078,28,5472.1,10,0,1,10/17/2011
18078,29,6595.6,13,0,1,10/17/2011
18078,37,6430.3,11,0,1,10/17/2011
18078,42,7835.4,14,0,1,10/17/2011
18078,46,5703.4,11,0,1,10/17/2011
18079,32,6972.9,17,0,29,11/15/2006
18079,35,2262,4,0,29,11/15/2006
18079,39,6021.6,20,0,29,11/15/2006
18079,40,802.8,4,0,29,11/15/2006
18080,9,4137.8,14,0,36,01/15/2010
18080,22,9283.6,19,0,36,01/15/2010
18080,23,4666,20,0,36,01/15/2010
18080,24,894,3,0,36,01/15/2010
18080,36,9226.8,20,0,36,01/15/2010
18081,13,5157.5,12,0,15,09/11/2009
18081,21,2263.8,4,0,15,09/11/2009
18081,29,6595.6,13,0,15,09/11/2009
18081,41,1207.9,7,0,15,09/11/2009
18081,46,2074,4,0,15,09/11/2009
18082,1,1319.8,8,0,3,05/06/2011
18082,8,6427.6,11,0,3,05/06/2011
18082,15,2382.6,15,0,3,05/06/2011
18082,36,8304.1,18,0,3,05/06/2011
18083,8,5259,9,0,14,06/04/2007
18083,21,11319,20,0,14,06/04/2007
18083,38,1133.6,5,0,14,06/04/2007
18084,8,5259,9,0,23,04/09/2007
18084,24,4470,15,0,23,04/09/2007
18084,27,3708.9,11,0,23,04/09/2007
18084,36,4613.4,10,0,23,04/09/2007
18085,5,5108.9,18,0,2,11/06/2006
18085,7,6108.6,14,0,2,11/06/2006
18085,14,6449.1,15,0,2,11/06/2006
18085,17,5191.4,18,0,2,11/06/2006
18085,23,3266.2,14,0,2,11/06/2006
18085,26,3107.6,11,0,2,11/06/2006
18086,4,752.7,3,0,27,10/13/2010
18086,18,3649.9,8,0,27,10/13/2010
18086,20,4180.7,18,0,27,10/13/2010
18086,26,3672.6,13,0,27,10/13/2010
18086,27,674.3,2,0,27,10/13/2010
18086,43,990,2,0,27,10/13/2010
18087,4,5018.2,20,0,35,06/08/2005
18087,15,2064.9,13,0,35,06/08/2005
18087,18,7756.1,17,0,35,06/08/2005
18087,26,565,2,0,35,06/08/2005
18087,31,7358.6,18,0,35,06/08/2005
18087,38,1813.8,8,0,35,06/08/2005
18087,45,8415.7,17,0,35,06/08/2005
18088,17,5768.2,20,0,10,05/14/2006
18088,29,5073.5,10,0,10,05/14/2006
18089,7,2618,6,0,15,10/06/2011
18089,35,10179,18,0,15,10/06/2011
18089,47,2264.8,16,0,15,10/06/2011
18090,30,1983.2,7,0,8,12/08/2006
18090,36,6458.8,14,0,8,12/08/2006
18090,38,680.2,3,0,8,12/08/2006
18091,9,4433.4,15,0,6,07/26/2011
18091,12,2743.9,10,0,6,07/26/2011
18091,23,4199.4,18,0,6,07/26/2011
18091,30,4249.8,15,0,6,07/26/2011
18091,34,6128.6,18,0,6,07/26/2011
18091,35,7917,14,0,6,07/26/2011
18091,46,4147.9,8,0,6,07/26/2011
18091,48,1406.2,4,0,6,07/26/2011
18092,20,3483.9,15,0,11,11/05/2010
18092,22,6840.5,14,0,11,11/05/2010
18092,36,1845.4,4,0,11,11/05/2010
18092,46,8814.3,17,0,11,11/05/2010
18093,8,6427.6,11,0,10,08/27/2006
18093,26,4802.7,17,0,10,08/27/2006
18093,36,8765.5,19,0,10,08/27/2006
18093,37,8768.5,15,0,10,08/27/2006
18094,3,3226.7,13,0,37,04/15/2007
18094,7,3927,9,0,37,04/15/2007
18094,26,1130,4,0,37,04/15/2007
18094,34,3064.3,9,0,37,04/15/2007
18094,43,6930,14,0,37,04/15/2007
18095,4,2258.2,9,0,37,10/25/2006
18095,6,1389.1,4,0,37,10/25/2006
18095,18,8668.6,19,0,37,10/25/2006
18095,21,8489.2,15,0,37,10/25/2006
18095,33,5935.5,15,0,37,10/25/2006
18095,40,2609.2,13,0,37,10/25/2006
18096,5,851.5,3,0,18,09/22/2011
18096,6,694.6,2,0,18,09/22/2011
18096,12,1097.6,4,0,18,09/22/2011
18096,46,3110.9,6,0,18,09/22/2011
18097,2,9685.8,19,0,37,09/29/2010
18097,7,5672.3,13,0,37,09/29/2010
18097,15,1270.7,8,0,37,09/29/2010
18097,24,596,2,0,37,09/29/2010
18098,5,3689.8,13,0,29,06/28/2005
18098,6,2431,7,0,29,06/28/2005
18098,19,1369.1,11,0,29,06/28/2005
18098,38,2493.9,11,0,29,06/28/2005
18099,2,7646.7,15,0,15,11/03/2008
18099,19,1244.6,10,0,15,11/03/2008
18099,37,7014.8,12,0,15,11/03/2008
18100,13,3438.3,8,0,34,11/04/2008
18100,20,3716.2,16,0,34,11/04/2008
18100,29,7610.2,15,0,34,11/04/2008
18100,41,3106.1,18,0,34,11/04/2008
18100,44,1965.6,10,0,34,11/04/2008
18101,2,10195.6,20,0,15,08/04/2008
18101,4,3512.7,14,0,15,08/04/2008
18101,12,5213.4,19,0,15,08/04/2008
18101,18,7756.1,17,0,15,08/04/2008
18101,24,2086,7,0,15,08/04/2008
18101,27,2697.4,8,0,15,08/04/2008
18101,43,5445,11,0,15,08/04/2008
18102,1,2144.6,13,0,37,01/19/2009
18102,2,6117.4,12,0,37,01/19/2009
18102,9,1773.4,6,0,37,01/19/2009
18102,27,6069.1,18,0,37,01/19/2009
18102,34,5788.2,17,0,37,01/19/2009
18103,9,5615.6,19,0,13,10/27/2006
18103,15,1429.6,9,0,13,10/27/2006
18103,45,2475.2,5,0,13,10/27/2006
18104,4,4265.5,17,0,7,04/06/2005
18104,27,6406.2,19,0,7,04/06/2005
18104,35,5655,10,0,7,04/06/2005
18104,39,5419.4,18,0,7,04/06/2005
18105,3,1737.5,7,0,34,10/30/2011
18105,9,886.7,3,0,34,10/30/2011
18105,11,4251.6,12,0,34,10/30/2011
18105,14,7738.9,18,0,34,10/30/2011
18105,36,8304.1,18,0,34,10/30/2011
18106,8,7596.3,13,0,26,10/27/2009
18106,21,4527.6,8,0,26,10/27/2009
18106,48,1406.2,4,0,26,10/27/2009
18107,10,4477.9,8,0,10,03/10/2011
18107,19,1991.4,16,0,10,03/10/2011
18108,11,2834.4,8,0,32,03/02/2011
18108,23,3732.8,16,0,32,03/02/2011
18108,24,4172,14,0,32,03/02/2011
18108,25,5494.2,19,0,32,03/02/2011
18108,35,2827.5,5,0,32,03/02/2011
18108,42,3917.7,7,0,32,03/02/2011
18108,46,6221.9,12,0,32,03/02/2011
18109,8,9933.6,17,0,26,11/10/2009
18109,23,466.6,2,0,26,11/10/2009
18110,1,2969.5,18,0,38,09/12/2009
18110,21,10187.1,18,0,38,09/12/2009
18110,37,9937.7,17,0,38,09/12/2009
18110,43,6930,14,0,38,09/12/2009
18110,44,786.2,4,0,38,09/12/2009
18111,21,5093.6,9,0,29,07/25/2006
18111,34,6469.1,19,0,29,07/25/2006
18111,39,4516.2,15,0,29,07/25/2006
18112,8,2921.7,5,0,2,07/31/2011
18112,12,4115.9,15,0,2,07/31/2011
18113,5,5392.8,19,0,2,10/09/2006
18113,15,635.4,4,0,2,10/09/2006
18113,25,2602.5,9,0,2,10/09/2006
18113,35,9048,16,0,2,10/09/2006
18114,18,4562.4,10,0,3,11/26/2009
18114,19,248.9,2,0,3,11/26/2009
18114,30,2266.6,8,0,3,11/26/2009
18114,36,4152.1,9,0,3,11/26/2009
18114,41,862.8,5,0,3,11/26/2009
18114,43,3465,7,0,3,11/26/2009
18115,1,1649.7,10,0,24,12/08/2005
18115,12,823.2,3,0,24,12/08/2005
18116,10,5037.7,9,0,3,10/10/2008
18116,26,3107.6,11,0,3,10/10/2008
18116,33,6331.2,16,0,3,10/10/2008
18116,38,3854.2,17,0,3,10/10/2008
18117,13,3008.5,7,0,30,02/11/2007
18117,36,1384,3,0,30,02/11/2007
18117,48,3866.9,11,0,30,02/11/2007
18118,4,4516.4,18,0,20,10/06/2008
18118,20,696.8,3,0,20,10/06/2008
18118,37,8184,14,0,20,10/06/2008
18118,40,3412.1,17,0,20,10/06/2008
18118,41,3106.1,18,0,20,10/06/2008
18118,45,3960.3,8,0,20,10/06/2008
18119,17,2884.1,10,0,13,01/06/2007
18119,24,1788,6,0,13,01/06/2007
18119,32,2050.8,5,0,13,01/06/2007
18119,33,7914,20,0,13,01/06/2007
18120,37,8184,14,0,5,09/28/2008
18120,41,1725.6,10,0,5,09/28/2008
18120,43,990,2,0,5,09/28/2008
18121,2,4588,9,0,27,11/14/2010
18121,9,1477.8,5,0,27,11/14/2010
18121,11,1771.5,5,0,27,11/14/2010
18121,16,3687.7,8,0,27,11/14/2010
18121,38,2720.6,12,0,27,11/14/2010
18121,43,7920,16,0,27,11/14/2010
18122,9,3251.2,11,0,19,01/30/2007
18122,13,1719.2,4,0,19,01/30/2007
18122,15,2064.9,13,0,19,01/30/2007
18122,17,5768.2,20,0,19,01/30/2007
18122,24,5066,17,0,19,01/30/2007
18122,25,2891.7,10,0,19,01/30/2007
18122,32,3691.5,9,0,19,01/30/2007
18122,39,3311.9,11,0,19,01/30/2007
18122,47,1132.4,8,0,19,01/30/2007
18123,2,3568.5,7,0,15,07/27/2011
18123,28,8208.1,15,0,15,07/27/2011
18123,29,9132.3,18,0,15,07/27/2011
18123,44,1965.6,10,0,15,07/27/2011
18123,47,990.9,7,0,15,07/27/2011
18124,3,992.8,4,0,37,02/04/2009
18124,19,1866.9,15,0,37,02/04/2009
18124,39,3914,13,0,37,02/04/2009
18125,7,3054.3,7,0,16,04/06/2010
18125,26,5085.2,18,0,16,04/06/2010
18126,4,3261.8,13,0,13,05/09/2005
18126,8,2337.3,4,0,13,05/09/2005
18126,23,4199.4,18,0,13,05/09/2005
18126,42,3917.7,7,0,13,05/09/2005
18127,5,4825.1,17,0,16,07/07/2006
18127,19,1244.6,10,0,16,07/07/2006
18128,4,4516.4,18,0,14,08/05/2006
18128,12,4390.2,16,0,14,08/05/2006
18128,17,2018.9,7,0,14,08/05/2006
18128,19,1120.1,9,0,14,08/05/2006
18128,22,7817.8,16,0,14,08/05/2006
18128,32,7383.1,18,0,14,08/05/2006
18128,33,7518.3,19,0,14,08/05/2006
18128,35,4524,8,0,14,08/05/2006
18128,44,2162.2,11,0,14,08/05/2006
18128,45,3960.3,8,0,14,08/05/2006
18129,18,8212.3,18,0,2,05/03/2010
18129,35,7917,14,0,2,05/03/2010
18129,38,2040.5,9,0,2,05/03/2010
18130,6,694.6,2,0,30,07/25/2009
18130,13,8595.8,20,0,30,07/25/2009
18130,15,2064.9,13,0,30,07/25/2009
18130,17,2884.1,10,0,30,07/25/2009
18130,23,3032.9,13,0,30,07/25/2009
18130,25,3759.2,13,0,30,07/25/2009
18130,33,2769.9,7,0,30,07/25/2009
18130,44,3538.1,18,0,30,07/25/2009
18131,9,2364.5,8,0,8,05/20/2008
18131,12,3567.1,13,0,8,05/20/2008
18131,16,2765.8,6,0,8,05/20/2008
18131,26,5085.2,18,0,8,05/20/2008
18131,29,1522,3,0,8,05/20/2008
18132,1,1649.7,10,0,16,03/02/2005
18132,17,4326.1,15,0,16,03/02/2005
18132,21,10187.1,18,0,16,03/02/2005
18133,8,3506,6,0,28,01/21/2008
18133,23,2099.7,9,0,28,01/21/2008
18133,33,5935.5,15,0,28,01/21/2008
18133,37,8184,14,0,28,01/21/2008
18134,7,872.7,2,0,20,09/23/2010
18134,8,11686.6,20,0,20,09/23/2010
18134,10,8396.1,15,0,20,09/23/2010
18134,18,8668.6,19,0,20,09/23/2010
18134,38,3400.8,15,0,20,09/23/2010
18135,15,794.2,5,0,23,09/21/2009
18135,29,8117.6,16,0,23,09/21/2009
18135,34,1361.9,4,0,23,09/21/2009
18136,13,6446.9,15,0,23,05/22/2007
18136,27,4720.4,14,0,23,05/22/2007
18136,32,8203.4,20,0,23,05/22/2007
18136,34,5788.2,17,0,23,05/22/2007
18136,36,2768,6,0,23,05/22/2007
18136,47,1981.7,14,0,23,05/22/2007
18137,19,2240.3,18,0,6,12/05/2005
18137,44,1965.6,10,0,6,12/05/2005
18137,45,2475.2,5,0,6,12/05/2005
18138,7,8290.3,19,0,32,02/23/2011
18138,32,6562.7,16,0,32,02/23/2011
18138,35,5655,10,0,32,02/23/2011
18139,10,3918.2,7,0,15,11/25/2010
18139,13,8166,19,0,15,11/25/2010
18139,20,929,4,0,15,11/25/2010
18139,44,2555.3,13,0,15,11/25/2010
18140,1,824.9,5,0,32,01/10/2011
18140,29,8117.6,16,0,32,01/10/2011
18140,38,1813.8,8,0,32,01/10/2011
18140,40,3813.5,19,0,32,01/10/2011
18140,42,10074.1,18,0,32,01/10/2011
18140,44,1965.6,10,0,32,01/10/2011
18140,45,7920.6,16,0,32,01/10/2011
18141,7,8726.6,20,0,30,05/10/2011
18141,19,1369.1,11,0,30,05/10/2011
18141,24,2682,9,0,30,05/10/2011
18141,31,2452.9,6,0,30,05/10/2011
18141,35,2262,4,0,30,05/10/2011
18141,48,1406.2,4,0,30,05/10/2011
18142,12,4939,18,0,4,03/04/2009
18142,15,3176.8,20,0,4,03/04/2009
18142,42,4477.4,8,0,4,03/04/2009
18142,43,8415,17,0,4,03/04/2009
18142,47,2406.3,17,0,4,03/04/2009
18143,5,3122.1,11,0,33,09/21/2010
18143,6,1389.1,4,0,33,09/21/2010
18143,23,4666,20,0,33,09/21/2010
18143,33,791.4,2,0,33,09/21/2010
18144,20,1161.3,5,0,31,09/22/2008
18145,4,1254.5,5,0,7,09/19/2005
18145,7,872.7,2,0,7,09/19/2005
18145,19,1244.6,10,0,7,09/19/2005
18145,20,3948.4,17,0,7,09/19/2005
18145,39,1204.3,4,0,7,09/19/2005
18145,42,5596.7,10,0,7,09/19/2005
18145,47,2831,20,0,7,09/19/2005
18146,1,2804.5,17,0,18,01/08/2007
18146,28,1094.4,2,0,18,01/08/2007
18146,36,1845.4,4,0,18,01/08/2007
18147,32,8203.4,20,0,34,03/05/2011
18147,34,2383.4,7,0,34,03/05/2011
18147,36,9226.8,20,0,34,03/05/2011
18147,41,1035.4,6,0,34,03/05/2011
18147,42,3917.7,7,0,34,03/05/2011
18148,4,2760,11,0,36,07/18/2007
18148,5,1419.2,5,0,36,07/18/2007
18148,6,3125.5,9,0,36,07/18/2007
18148,20,3251.6,14,0,36,07/18/2007
18148,46,9851.3,19,0,36,07/18/2007
18149,12,2469.5,9,0,38,03/20/2006
18149,26,3107.6,11,0,38,03/20/2006
18149,47,1415.5,10,0,38,03/20/2006
18150,1,1979.6,12,0,8,02/08/2011
18150,6,1736.4,5,0,8,02/08/2011
18150,9,4729,16,0,8,02/08/2011
18150,39,3311.9,11,0,8,02/08/2011
18150,46,9332.8,18,0,8,02/08/2011
18151,6,3125.5,9,0,2,11/06/2006
18151,10,2239,4,0,2,11/06/2006
18151,15,953,6,0,2,11/06/2006
18151,34,6128.6,18,0,2,11/06/2006
18151,37,7014.8,12,0,2,11/06/2006
18152,12,5487.8,20,0,26,03/25/2008
18152,30,566.6,2,0,26,03/25/2008
18153,28,2736.1,5,0,26,09/01/2006
18154,3,3723.2,15,0,17,03/08/2011
18154,8,10517.9,18,0,17,03/08/2011
18154,24,5066,17,0,17,03/08/2011
18154,26,5650.2,20,0,17,03/08/2011
18154,28,1641.6,3,0,17,03/08/2011
18154,31,5723.3,14,0,17,03/08/2011
18154,34,5447.7,16,0,17,03/08/2011
18155,2,4078.2,8,0,23,10/20/2006
18155,20,1858.1,8,0,23,10/20/2006
18155,23,1633.1,7,0,23,10/20/2006
18155,43,2475,5,0,23,10/20/2006
18156,22,4886.1,10,0,3,05/30/2010
18156,27,1348.7,4,0,3,05/30/2010
18156,33,4748.4,12,0,3,05/30/2010
18156,37,4092,7,0,3,05/30/2010
18157,2,5097.8,10,0,29,01/31/2011
18157,4,2509.1,10,0,29,01/31/2011
18157,5,2554.5,9,0,29,01/31/2011
18157,8,7596.3,13,0,29,01/31/2011
18157,26,1130,4,0,29,01/31/2011
18157,45,7425.6,15,0,29,01/31/2011
18158,4,752.7,3,0,39,10/11/2008
18158,8,5843.3,10,0,39,10/11/2008
18158,11,1771.5,5,0,39,10/11/2008
18158,29,6595.6,13,0,39,10/11/2008
18158,42,11193.4,20,0,39,10/11/2008
18158,44,589.7,3,0,39,10/11/2008
18159,20,4412.9,19,0,16,09/30/2009
18159,40,1605.7,8,0,16,09/30/2009
18159,41,2588.4,15,0,16,09/30/2009
18160,1,3299.4,20,0,30,05/19/2005
18160,5,3406,12,0,30,05/19/2005
18160,13,1719.2,4,0,30,05/19/2005
18160,18,8668.6,19,0,30,05/19/2005
18160,33,7122.6,18,0,30,05/19/2005
18161,5,1703,6,0,29,04/05/2011
18161,15,1588.4,10,0,29,04/05/2011
18161,31,7767.4,19,0,29,04/05/2011
18161,46,7258.9,14,0,29,04/05/2011
18162,7,7853.9,18,0,24,12/07/2007
18162,13,3438.3,8,0,24,12/07/2007
18162,19,622.3,5,0,24,12/07/2007
18162,40,3010.7,15,0,24,12/07/2007
18163,7,3490.6,8,0,6,11/02/2009
18163,9,5024.5,17,0,6,11/02/2009
18163,19,1493.5,12,0,6,11/02/2009
18163,25,5205.1,18,0,6,11/02/2009
18163,29,2029.4,4,0,6,11/02/2009
18163,42,1679,3,0,6,11/02/2009
18164,13,3438.3,8,0,18,08/09/2005
18164,17,5479.8,19,0,18,08/09/2005
18164,18,4562.4,10,0,18,08/09/2005
18164,35,8482.5,15,0,18,08/09/2005
18164,41,3278.6,19,0,18,08/09/2005
18165,5,2270.6,8,0,5,02/14/2005
18165,9,2660,9,0,5,02/14/2005
18165,11,2480.1,7,0,5,02/14/2005
18165,15,3176.8,20,0,5,02/14/2005
18165,32,6562.7,16,0,5,02/14/2005
18165,43,6930,14,0,5,02/14/2005
18166,11,5314.5,15,0,28,03/26/2009
18166,13,2578.7,6,0,28,03/26/2009
18166,15,476.5,3,0,28,03/26/2009
18166,18,8668.6,19,0,28,03/26/2009
18166,26,1695.1,6,0,28,03/26/2009
18166,31,1226.4,3,0,28,03/26/2009
18166,33,7518.3,19,0,28,03/26/2009
18166,44,393.1,2,0,28,03/26/2009
18167,13,3008.5,7,0,1,02/26/2009
18167,23,1633.1,7,0,1,02/26/2009
18167,30,1416.6,5,0,1,02/26/2009
18167,31,4905.7,12,0,1,02/26/2009
18168,1,2474.6,15,0,11,01/07/2007
18168,20,2322.6,10,0,11,01/07/2007
18168,39,3010.8,10,0,11,01/07/2007
18169,25,5783.4,20,0,21,02/21/2007
18169,26,4237.6,15,0,21,02/21/2007
18170,11,5314.5,15,0,16,04/30/2007
18170,27,4383.2,13,0,16,04/30/2007
18170,35,2827.5,5,0,16,04/30/2007
18170,39,3613,12,0,16,04/30/2007
18170,41,517.7,3,0,16,04/30/2007
18170,42,9514.4,17,0,16,04/30/2007
18171,8,6427.6,11,0,3,08/13/2007
18171,21,4527.6,8,0,3,08/13/2007
18171,22,3420.3,7,0,3,08/13/2007
18171,30,1983.2,7,0,3,08/13/2007
18171,47,849.3,6,0,3,08/13/2007
18172,3,1985.7,8,0,11,05/08/2006
18172,5,1135.3,4,0,11,05/08/2006
18172,28,10944.2,20,0,11,05/08/2006
18173,2,2039.1,4,0,19,05/26/2009
18173,15,317.7,2,0,19,05/26/2009
18173,18,1825,4,0,19,05/26/2009
18173,28,3283.3,6,0,19,05/26/2009
18173,35,1696.5,3,0,19,05/26/2009
18173,38,3854.2,17,0,19,05/26/2009
18174,2,1019.6,2,0,36,05/18/2010
18174,24,3576,12,0,36,05/18/2010
18174,26,5085.2,18,0,36,05/18/2010
18174,41,2933.5,17,0,36,05/18/2010
18175,7,5236,12,0,3,08/13/2007
18175,11,7086,20,0,3,08/13/2007
18175,14,859.9,2,0,3,08/13/2007
18175,35,2262,4,0,3,08/13/2007
18175,48,2812.3,8,0,3,08/13/2007
18176,17,2018.9,7,0,25,10/14/2009
18176,24,1490,5,0,25,10/14/2009
18176,28,6566.5,12,0,25,10/14/2009
18176,32,820.3,2,0,25,10/14/2009
18176,33,1978.5,5,0,25,10/14/2009
18176,42,3358,6,0,25,10/14/2009
18177,1,3134.4,19,0,15,05/27/2011
18177,18,912.5,2,0,15,05/27/2011
18177,24,5066,17,0,15,05/27/2011
18177,35,1131,2,0,15,05/27/2011
18177,42,3917.7,7,0,15,05/27/2011
18178,2,8156.5,16,0,37,04/21/2006
18178,5,4257.4,15,0,37,04/21/2006
18178,32,7383.1,18,0,37,04/21/2006
18178,33,7122.6,18,0,37,04/21/2006
18179,2,6117.4,12,0,22,05/25/2006
18179,6,4514.6,13,0,22,05/25/2006
18179,24,2980,10,0,22,05/25/2006
18179,25,867.5,3,0,22,05/25/2006
18179,29,2536.8,5,0,22,05/25/2006
18180,14,6449.1,15,0,13,07/24/2011
18181,11,1417.2,4,0,5,06/02/2010
18181,19,1244.6,10,0,5,06/02/2010
18181,40,1003.5,5,0,5,06/02/2010
18182,29,9132.3,18,0,24,08/17/2007
18182,32,8203.4,20,0,24,08/17/2007
18182,34,1361.9,4,0,24,08/17/2007
18183,3,992.8,4,0,38,12/16/2008
18183,5,3122.1,11,0,38,12/16/2008
18183,9,1477.8,5,0,38,12/16/2008
18183,31,7358.6,18,0,38,12/16/2008
18183,38,906.9,4,0,38,12/16/2008
18184,15,1111.9,7,0,31,04/17/2007
18184,23,3499.5,15,0,31,04/17/2007
18184,27,6069.1,18,0,31,04/17/2007
18184,32,3691.5,9,0,31,04/17/2007
18184,34,2042.9,6,0,31,04/17/2007
18185,11,1062.9,3,0,1,06/05/2007
18185,23,1633.1,7,0,1,06/05/2007
18185,24,1788,6,0,1,06/05/2007
18185,39,1806.5,6,0,1,06/05/2007
18186,8,8765,15,0,22,04/15/2005
18186,9,5320.1,18,0,22,04/15/2005
18186,12,548.8,2,0,22,04/15/2005
18186,19,373.4,3,0,22,04/15/2005
18186,28,5472.1,10,0,22,04/15/2005
18186,40,401.4,2,0,22,04/15/2005
18186,46,8295.8,16,0,22,04/15/2005
18187,5,1986.8,7,0,34,07/17/2011
18187,19,2115.8,17,0,34,07/17/2011
18187,29,2029.4,4,0,34,07/17/2011
18187,31,1635.2,4,0,34,07/17/2011
18188,6,6598.3,19,0,29,04/17/2008
18188,16,2304.8,5,0,29,04/17/2008
18188,21,5659.5,10,0,29,04/17/2008
18188,31,4496.9,11,0,29,04/17/2008
18188,32,7793.2,19,0,29,04/17/2008
18188,42,9514.4,17,0,29,04/17/2008
18189,2,10195.6,20,0,21,08/29/2009
18189,3,1985.7,8,0,21,08/29/2009
18189,33,5539.8,14,0,21,08/29/2009
18189,37,1169.1,2,0,21,08/29/2009
18190,6,5209.2,15,0,10,07/26/2008
18190,43,9900,20,0,10,07/26/2008
18190,44,589.7,3,0,10,07/26/2008
18190,47,2689.4,19,0,10,07/26/2008
18190,48,1406.2,4,0,10,07/26/2008
18191,1,659.9,4,0,20,10/04/2005
18191,9,3842.3,13,0,20,10/04/2005
18191,21,3961.7,7,0,20,10/04/2005
18191,31,6541,16,0,20,10/04/2005
18191,37,4676.6,8,0,20,10/04/2005
18191,39,2107.6,7,0,20,10/04/2005
18191,44,2555.3,13,0,20,10/04/2005
18192,7,2618,6,0,11,03/20/2005
18192,22,9772.2,20,0,11,03/20/2005
18192,35,6220.5,11,0,11,03/20/2005
18192,37,2922.8,5,0,11,03/20/2005
18192,39,2408.6,8,0,11,03/20/2005
18192,40,802.8,4,0,11,03/20/2005
